ticket,time,g_log,omr,dpoc,lrr,wct,hskd,ht,wod
ANV,2017-03-31,-0.08175683771244566,0.06629438653427278,0.0,-0.0,0.4679617838298489,0.2501576443445668,0.4729910861110376,0.8766787383106589
ASM,2017-03-31,-0.8487219843082506,0.09087498649811099,0.00875415507864626,-123.85148724659172,0.1978285519717213,0.06767780115040596,0.520974657523984,0.5012454287816073
BMP,2017-03-31,-0.10982164548922996,0.16240416630260604,0.03698146957657305,0.6006928004010654,0.7265476635109699,0.27590481691730717,0.8696409957085863,0.29603872091784905
CEO,2017-03-31,-0.28832546018504457,0.28936047718517444,0.028388663795159984,0.06450473215037111,0.3195364524712681,0.08776594819950582,0.35451230789709676,0.5102900671088881
CHP,2017-03-31,-0.37944790863094696,0.6848073368039338,0.49036202876700896,667.4395934234367,4.968523373247573,0.07848081699898697,0.5750980898462854,0.9184314246230814
CII,2017-03-31,0.8291508147657205,0.8620049678030202,0.6072211178633611,0.2023878016658485,1.39430952724975,0.08306118794134597,0.3787008390975507,0.7355411341624631
CMG,2017-03-31,-0.08732746515505138,0.04286874999112367,0.03445643640611428,1.5874953948521322,7.076379515395184,0.4447419915301895,0.48334814377352364,0.2812584531104937
CSV,2017-03-31,-0.077658014839792,0.21642923649402432,0.04785667548274838,81.75026481222217,1.2780902811237873,0.312567866124352,0.7488773916307536,0.350752179236258
CTD,2017-03-31,-0.5096011876533983,0.0844286261662383,0.0040965193884340235,0.3900614296429647,283.94200386868295,0.38610198896453796,0.5675409870941511,0.0
DBC,2017-03-31,-0.20862907533048528,0.03932274801190332,0.03890316164112788,0.2652678960853425,0.7542921273191687,0.2378045368285938,0.3754886832884439,0.7216375012744499
DCL,2017-03-31,-0.2654490664262247,0.14145520344822612,0.05208413643787314,8.063920265578504,0.4159130005338208,0.14470980391295715,0.6082306848433316,0.6806759010394622
DCM,2017-03-31,-0.36489429535984214,0.2792758817419469,0.35921588595110066,23.693768202384454,12.789665259526974,0.09919287557812913,0.48717380171451113,0.8462388134933232
DDV,2017-03-31,0.222808490469318,-0.060634802362468126,0.07002668322767189,,-1.918791942714548,0.2610647975726453,0.480841701487912,0.35062860066284746
DGC,2017-03-31,0.03211068791307229,0.05863474514185447,0.022651049111256257,2.127251822722264,2.787772588623445,0.4324479619566163,0.7314230774152128,0.47839297473656556
DGW,2017-03-31,-0.2823339091836632,0.01878938348223492,0.0014780212273763096,,0.8727308296722118,0.6560251788118131,0.5454346360024741,0.6535791200979506
DHC,2017-03-31,-0.19670932373294003,0.10174708674716773,0.06256397340761956,0.5458546036963038,0.5343190238667878,0.2583574643267669,0.8534698818344587,0.5738974546604267
DHG,2017-03-31,-0.27995563384538025,0.19655383097489543,0.03168567380975964,1.92921162815911,0.9344133537228327,0.2338072133279729,0.795866495849923,0.3274356565843602
DHT,2017-03-31,-0.04027953712549522,0.05227935082511014,0.0,0.0,1.252605270938203,0.6784419974070679,0.4089620982730984,0.5587689944192751
DIG,2017-03-31,-0.3404919472775918,-0.048586136124767976,0.0,,0.08453002411356289,0.04176685477947566,0.4559953455961518,0.5748566621925628
DNP,2017-03-31,-0.20184771788194986,0.0932802261516611,0.10155892142897151,0.6555767434477153,0.5017173781956799,0.12261767949948711,0.2226813186116337,0.7521022737806932
DPM,2017-03-31,0.14452463983277167,0.1372790004904805,0.026661765843746552,0.06994950492584409,2.771222263260514,0.20034842610232217,0.8397283229353804,0.16802171926951942
DPR,2017-03-31,-0.2933041825083003,0.42776430662271797,0.10588062153129406,1.684359447434557,2.057339219359784,0.07398502277473772,0.7912197314606098,0.31215895366405105
DVP,2017-03-31,-0.24434442436883075,0.4567868068322684,0.23751925119846742,2.8915639940268156,9.712590237967756,0.14572555457589276,0.880608584993721,0.39323155960230133
DXG,2017-03-31,-0.7540495248609284,0.39397862151906027,0.006567193455440805,0.1738818548007324,0.33652861219830726,0.09953131108228877,0.58991042681773,0.3130848530117024
ELC,2017-03-31,-1.277242767166818,0.10175685637723088,0.0,0.0,0.19296056761489966,0.09572950967110104,0.7248355978637833,0.4691556988247197
FPT,2017-03-31,-0.2766872831588495,0.07867934836942155,0.027205501371974427,1.3050572919693018,1.580800224204132,0.3431698616633641,0.42781417583995834,0.618651687499266
GAS,2017-03-31,0.03709416730963561,0.17214030188308563,0.05809405380643894,0.7422336994528531,4.741172425666251,0.271203522014437,0.6963101607580214,0.4700416558998287
GEX,2017-03-31,0.6646063537975575,0.22677777019420453,-0.28872424791094764,-15.641941010212362,1.1676287289748397,0.2543538588943008,0.46542849332189434,0.6809997125748536
GMD,2017-03-31,-0.20336659948444288,0.1746433414286015,0.10130482324889142,0.3795317537899595,7.291246804237049,0.08702874441080063,0.5904313581236976,0.6166909996302827
HAG,2017-03-31,-0.5696045566036582,0.25528961926025856,0.22966229285039433,0.26533436459623877,0.29684853369795944,0.020026265172775382,0.3223356934065677,0.7489883704579905
HDC,2017-03-31,-0.9692510534432496,0.20964498116334193,0.021553507614528726,0.0913327365734201,0.06978873141873816,0.04903523591943452,0.46042512935924845,0.6604601384313136
HDG,2017-03-31,-1.9879067810041227,0.27819845983914915,0.17794173764447518,0.22245932466484813,0.11961605998357566,0.022473963140324103,0.24292667214122676,0.44437770227735834
HGM,2017-03-31,-0.5014823632969582,0.3225595689666752,0.10238936600485858,0.7393604092241736,-1.6904000906140662,0.1051940055363111,0.8043465709110244,0.0
HHS,2017-03-31,-0.1205643268560562,0.04017260882443278,0.0015518446056747891,0.05325758506178288,1.2704939963598683,0.10103767978949074,0.9595232137638632,0.0
HNG,2017-03-31,-0.6967116012408439,0.2829538175415303,0.3314591273900796,0.684712693473475,0.18001821723211436,0.019761332354193025,0.30564267439243953,0.7849293691103568
HPG,2017-03-31,0.03140113188541623,0.22316453223051394,0.05828873435972618,0.7426396381078025,1.3002321317295555,0.28219093516947213,0.5793211292406013,0.6192792974771423
HSG,2017-03-31,0.0682608552459215,0.10695290347941287,0.029708899458006914,0.14972553610947792,0.629057185928446,0.3316929742754899,0.2489335394888952,0.8756829057585739
HT1,2017-03-31,-0.17007849980923018,0.11724788387764472,0.10137830945463558,3.956750829700292,6.746003714362149,0.16368550916639155,0.4571426390550334,0.8183118971158289
HUT,2017-03-31,-0.2514444149724008,0.31808292982288416,0.17261335318705684,0.24405729785180005,1.5174579172498195,0.06438456258484047,0.2720566536284139,0.6895346636382039
IJC,2017-03-31,-0.6436781368429751,0.21788963367727318,0.07655700448644888,288.98472760097917,0.05738377650322456,0.020512270609019334,0.20982558604129703,0.2877794910002215
IMP,2017-03-31,-0.49622101640515204,0.14497381829856107,0.04190316719987582,0.09962934629668502,0.42182045979321786,0.14724825393360844,0.8939631919910536,0.0
KBC,2017-03-31,0.09383531179991927,0.538450600030842,0.05220832710435925,0.20523175222415607,0.04427767755014768,0.03156629553663865,0.6064970194348207,0.327576046709327
KDC,2017-03-31,0.1967151730185645,0.05772790448862274,0.039960375616776435,5.218330885865279,0.5767412641068361,0.1480904915446718,0.7224188307562665,0.7620353595037362
KDH,2017-03-31,-1.1737176118626305,0.22189233237452177,0.00829686208843105,0.5947182317547918,0.14467554738451469,0.0875201885879377,0.573847602264076,0.4327368415345047
LGC,2017-03-31,-0.22001093278155845,0.4909522228029021,0.5500329747739401,0.2864128297903043,0.4887342454350862,0.021161047743902074,0.34579239493816927,0.8635421029591059
MSN,2017-03-31,-0.4326299050319918,0.14328545350616784,0.0860121238339984,1.219610356416683,2.6535253562969885,0.12835541050594998,0.3043559006578043,0.8400533188704611
MSR,2017-03-31,-0.05879009476238896,0.23967317300365695,0.3219808681572669,1.7307329528845963,0.9017031694737399,0.0449189338502959,0.4442273396232465,0.777988422935491
MWG,2017-03-31,0.11717163903590395,0.0493081414147219,0.009621416561425919,0.4553124769673265,2.549706815582351,1.1083747601633136,0.3117860727075081,0.5467191616722384
NKG,2017-03-31,-0.022000851417585943,0.09990775992850891,0.025681372503426086,0.09716485581332625,0.8052500951171344,0.3126745790822823,0.22285194702423258,0.8545942139118169
NLG,2017-03-31,-1.1687639877932734,0.12483426177221527,0.014144235959813262,1.525500584724332,0.08589154059996083,0.04297453761640571,0.51341004704623,0.22943395816330575
NT2,2017-03-31,-0.694888263847768,0.1767477721176127,0.11605245127138353,1335.413673766015,2.021215490667438,0.14913972449362012,0.43430332255332127,0.6642225197246315
NTP,2017-03-31,-0.1947843678336803,0.11836453698304306,0.058545371549764545,0.6409563340162723,0.640835677524174,0.2816236392901982,0.5266766828583967,0.7327986483126327
PAN,2017-03-31,-0.3585910140871552,0.12485613487184676,0.05376831787927732,0.3323721406816741,0.6157118024897613,0.14498786352127346,0.7659422055174739,0.6721159275474512
PDN,2017-03-31,-0.11362532678011672,0.21397367367829737,0.0,0.0,-3.084190889387289,0.1619915165172907,0.5101089578816363,0.6100938917682783
PDR,2017-03-31,-1.789347812754775,0.27396518757663,0.0036417809552032557,0.03104708769902197,0.031098636210908658,0.02218248113389805,0.26054601244890235,0.46301117377394185
PET,2017-03-31,-0.41143887996991046,0.03880050083617221,0.006744874334760959,0.6429603459044986,2.234348230666621,0.4390736009655711,0.314093666288259,0.5147096634869972
PGS,2017-03-31,0.08356825470738125,0.021390221848277297,0.017567553142505438,1.3349457142495724,-10.833570860935426,0.7107528827813903,0.42362149306917435,0.171690152949123
PHR,2017-03-31,-0.6815329280772334,0.2052964958746442,0.032657892376268184,0.103772184037412,3.7014363375255352,0.11481343357901415,0.5998780319113122,0.6021857922199891
PNJ,2017-03-31,0.16753655908371165,0.10512111515376275,0.0034037467606506514,1.0917051101986575,1.293418173024872,0.8713331095303524,0.48641799665776514,0.6942182311747647
PPC,2017-03-31,0.003801334997855346,0.1207768756103881,0.006546912339959383,0.10591256497134008,0.6068695026295003,0.17839840829293974,0.61140278463689,0.7716526144644135
PTB,2017-03-31,-0.17084486127604245,0.08459862654913432,0.04371644724702014,0.7927503463082737,1.3068354775030342,0.4964376349338125,0.425452356266985,0.6779988534682699
PVD,2017-03-31,-0.5788390702944907,-0.3046926899706917,0.16282621107666,15.364208229219729,-44.20145205149783,0.02436525497859611,0.5932701881387689,0.5734718786735489
PVS,2017-03-31,-0.3867803920890349,0.10215754557117042,0.06158840248116394,1.4982589543286213,-4.433492018056435,0.144524559810974,0.5012470607069144,0.12237913181350002
PVT,2017-03-31,-0.14294660384195487,0.11669804958828527,0.07514937894613662,-181.29286164851158,-3.114622407292598,0.18228350026200826,0.4709978970029061,0.5878515211041846
QCG,2017-03-31,-1.033668097132572,0.05474914389992867,0.012360870765965312,0.7425063498177491,0.09352967884146159,0.032878127195667926,0.4841361630526221,0.13074236594600558
REE,2017-03-31,-0.2809957584565069,0.37579734276169435,0.05246824606652454,0.5925348724913461,-187.63518123197264,0.09658331657343411,0.6531021496272399,0.34215527639193694
SAM,2017-03-31,-0.016431099574166854,0.13923566579859595,0.03547659502910516,8.864834039334582,0.5497473012784674,0.1415756657574742,0.6879190702743488,0.8124893864216757
SAS,2017-03-31,-0.08788697777269508,0.12763533211458916,0.02182404674342237,3.7669519697132405,-24.602069678775877,0.29329019464567957,0.7262850181006995,0.24771979444412656
SBT,2017-03-31,-0.023646184653629065,0.12708992865675042,0.04618192953104848,0.7431902470230346,0.2904228366737979,0.15284738415314628,0.37893721114057916,0.8415668848886961
SCR,2017-03-31,-0.2587686862318441,0.12077201068566223,0.0,,0.10332297661348541,0.040470999955878974,0.4024376231917519,0.3299571880327237
SHP,2017-03-31,-0.811827777678601,0.1418083998711869,0.6974048146107084,,-49.85151547517811,0.029798189576754862,0.4535435375033925,0.9440555084024166
SJS,2017-03-31,-0.48771318414102793,0.25592588788062626,0.0,,0.006716748581603366,0.002117094956346596,0.35216372374638893,0.22333206237767128
STG,2017-03-31,0.6441171460861774,0.647837268498072,0.09214591178257604,1.6007362848706712,-7.670289094370748,0.31405201568355834,0.5908168255867635,0.5879294924031496
SWC,2017-03-31,2.1544183406574375,0.8869442782600769,0.05609974595536623,-0.9820041514373504,-4.959519016766562,0.361706976587196,0.852071696242614,0.22545455828274708
TBD,2017-03-31,0.10930740442250123,0.07521005470740375,0.0,-0.0,0.5822284355446625,0.38902823450309004,0.22444034141224217,0.689611112685919
TCM,2017-03-31,0.020410125904541988,0.08632241822384601,0.03595302188730125,1.6836604071248404,1.0046248916297364,0.2711150154845421,0.3318622164223265,0.7286273451237708
TLG,2017-03-31,0.04983987397750822,0.13116687375316552,0.02566868222468191,1.3275055552600354,1.2058863619894018,0.40002929699820033,0.7086538412878106,0.5125494033282038
TMP,2017-03-31,0.15847230435462348,0.4690674008750058,0.48553411789231254,20.56366123466597,1.14847269888942,0.10355669810029057,0.7928615209317498,0.7422939136581356
TMS,2017-03-31,0.03357282961836375,0.39500523698535495,0.14246901444644577,0.6307024290950191,5.204978396405111,0.08913086301900944,0.5750932589147398,0.8447055964666055
TRA,2017-03-31,-0.22277094462241423,0.15401739530076386,0.023664081194743225,0.12292936023225166,1.0502396725304322,0.27625509477993265,0.6887097013841763,0.05466976822290672
TVN,2017-03-31,0.033147620922043756,0.07196359437084751,0.02287021953024918,2.34364561168724,1.8339177637118982,0.2974779860911874,0.5098064920348128,0.6238814806420456
VC3,2017-03-31,-0.21987234408273879,0.13709612267226975,0.006807124180891198,-0.1252421014936971,3.5608406732897135,0.18032435909730055,0.3106745169610262,0.15274674061072285
VCF,2017-03-31,-1.0968081393031417,-0.08304538072129979,0.04160664128373594,6.107887078191265,-2.444793825282228,0.16465513379311603,0.7923158552618885,0.1251550820690648
VCG,2017-03-31,-0.3996284501984965,0.11197890849676508,0.02680300099104047,0.39786803374157254,1.1087088783658223,0.0965572502626678,0.3438051728751634,0.31492769544357424
VCS,2017-03-31,0.13449179457802882,0.20349630863913223,0.019031207981356695,0.6000233548978391,0.5985645607997522,0.3492667692466583,0.49556449725326307,0.8522287600004862
VEF,2017-03-31,-0.14865449850575402,0.7142958621570306,0.03522986245934458,0.0008227278453997826,0.015736770291718122,0.014610541708747326,0.9969928717821661,0.0
VGC,2017-03-31,-0.17569780288412593,0.13483716994050277,0.057352906775888744,0.35125181168648634,1.4664261394703908,0.15734184500105325,0.35012391588476127,0.2631098294653069
VHC,2017-03-31,-0.09314782387606924,0.08288937021584937,0.033355884390273094,0.1876684342089277,0.8025551029275697,0.3334757243862004,0.5075477691709993,0.803348319634137
VIC,2017-03-31,-0.5604259479208447,0.12841363097461259,0.08149853030213428,0.4847386370568816,-0.7998655512205066,0.08290206318928148,0.23047373788036213,0.31076677756398646
VNM,2017-03-31,0.01502708642563362,0.2841701431235809,0.03540858893345876,0.6173593573083648,5.397653727141469,0.39524055387283524,0.8052977944793707,0.08288191329219824
VSC,2017-03-31,-0.09318111150665558,0.26344554288093214,0.23284417396611826,4.753663572910111,1.4459333673367334,0.11332950047123345,0.666485112295063,0.7573993029852722
VSH,2017-03-31,0.35588674066779263,0.6914351229487099,0.330190838662696,487.91214028475713,0.20535308315464298,0.03195586058931897,0.4698203767199662,0.9293723067538581
AAA,2017-06-30,-0.02599738454277614,0.10728278537935652,0.05626352181703737,0.2020557512414135,1.3181918020918502,0.23435780166448236,0.34778845178693896,0.8330213357476751
ANV,2017-06-30,-0.04662173235410017,0.0705452390845446,0.0,0.0,0.48886474202910857,0.24983431927681407,0.4836386650504684,0.8494261983752084
ASM,2017-06-30,0.6600355560985806,0.08800764026653249,0.008410266354413333,0.1956954440518964,0.3854585233038787,0.12712965759679148,0.5109718961008975,0.49308332405051125
BMP,2017-06-30,0.2579878560463555,0.16007238450803785,0.029486860552555623,0.10475813667568186,1.2591722508363767,0.3554247850498251,0.8430421562036396,0.13929773912657192
CEO,2017-06-30,0.16149492616730776,0.2751958202131873,0.04961742383357342,-0.22638680288202906,0.33792949477445866,0.09985743656384022,0.3770862471921621,0.4934096196344283
CHP,2017-06-30,-0.3565385269286675,0.5190242512875479,0.45945219812139104,8.65422672080065,-5.43055815768036,0.05807506849950781,0.559817958673052,0.9155461067411802
CII,2017-06-30,-0.06406274956824123,0.359136701774417,0.21339217423695694,0.31524640093452233,0.6992326660572391,0.07310834470032108,0.3935684084114696,0.7578045614339027
CMG,2017-06-30,-0.02331233132074444,0.045097266042380756,0.0302428401848291,0.6203269431460976,5.398777507111139,0.4023284730275321,0.46074048656098765,0.28832648194774857
CSV,2017-06-30,0.15123007710189557,0.2110586050410214,0.03574900754257748,7.391910164042967,2.163438011330641,0.37111579136965456,0.7175282078249744,0.23657064280573
CTD,2017-06-30,0.3477678485864084,0.08216798977138592,0.0032163501338671363,0.4672561463621972,-9.199823443085913,0.48922657139681025,0.49635967371761447,0.0
DBC,2017-06-30,-0.27944013461278233,0.008854526398452658,0.010362549106901361,0.06546810367262691,0.5543555402463883,0.1682292778477027,0.34290609532162925,0.7319820895191435
DCL,2017-06-30,0.33406642504178086,0.1790181243916782,0.055221463404122824,0.43010213741802533,0.5582338581732827,0.1839455267033364,0.611850439930798,0.7378620502151828
DCM,2017-06-30,0.405597728449986,0.18209884198492235,0.21309503417376854,22.871844488753858,-4.031829479467716,0.1469565710915341,0.48059941584327787,0.7910328711297673
DDV,2017-06-30,-0.2669575584502903,0.003546189474663359,0.0,0.0,-1.550787963267568,0.19494744783676551,0.46739426225631414,0.3042248143801733
DGC,2017-06-30,0.1503266350918092,0.09338622395329713,0.014952691502613304,0.6762529953219213,2.799156189212863,0.4646281374874238,0.7103654706960421,0.5160325103448105
DGW,2017-06-30,0.039325039463853156,0.041197223713918936,0.0014495549695790245,,0.8542022470878992,0.6068578389908144,0.4839345790317062,0.6357551534409266
DHC,2017-06-30,0.22046247417490505,0.09412693910591155,0.0502012594977161,0.6179985544262349,0.6640217872222037,0.2835345172552053,0.7681920039259651,0.33308708821239474
DHG,2017-06-30,0.05220428417337517,0.1952593943056603,0.030363574768191025,1.6595556600550956,1.1343925442594673,0.22578869534192553,0.6770377140388011,0.5091482434706881
DHT,2017-06-30,0.011490217099432484,0.0702064275018593,0.007969707763080357,0.39584553875119766,1.145130485681874,0.5932014831146127,0.3860353738618929,0.5040230649514157
DIG,2017-06-30,0.39009192657105274,0.1164575708198236,0.0,0.0,0.12400055754488,0.06190501017152656,0.4602451471415955,0.5637646454235861
DNP,2017-06-30,0.4228395237022728,0.20536455589196323,0.1215097615291772,0.7281247906085516,0.7577797575894993,0.16311057345516913,0.23570726934603278,0.7357930916230523
DPM,2017-06-30,0.1818551859006926,0.11921254923021166,0.022152516565479227,0.15376377399509145,2.8288116898879583,0.23120426124656407,0.7886810873179024,0.26773980510387646
DPR,2017-06-30,-0.38942911474023373,0.37135353287997874,0.16641068637555326,0.5879285895879246,-3.513766953482276,0.04944123432567576,0.7211097760334615,0.2327927485397028
DVP,2017-06-30,0.10636937555915318,0.5082306139885411,0.2351428584726948,2.4981548322659246,-2.4184714688147237,0.1554685145858885,0.794453282454788,0.1810568283698604
DXG,2017-06-30,-0.671332664690687,0.34654359122797856,0.013147312893520228,0.19763019497170253,0.1356609724175984,0.037953855124464225,0.47628247312906397,0.39428059312139596
ELC,2017-06-30,0.6496898924376519,0.11203968115497516,0.044593607136337886,2.276011478459698,0.39819956158606945,0.17219611343304245,0.6643036377937533,0.3579902310236272
FPT,2017-06-30,0.05230156729560704,0.08726111424698257,0.02703132193449933,0.8077130165899293,1.8643687683716927,0.3610559207307276,0.43322793530319353,0.5570807945272552
GAS,2017-06-30,-0.008849463128007544,0.15060466215997106,0.04744450731918374,2.8081543017343193,12.203410220383772,0.27164429978262405,0.6853087540029912,0.47217314133125476
GEX,2017-06-30,-0.35198766824585365,-0.041176984251830855,0.3597380808516778,12.172120994801027,0.6647008815227637,0.17661404609419434,0.43648137637737455,0.7020241845033075
GMD,2017-06-30,0.18628259417463627,0.18356821140199858,0.08698132879656638,0.20095736105001416,-42.64481757233978,0.10347291788809254,0.6624140615677024,0.46941374543290587
HAG,2017-06-30,0.9829535561542169,0.49198969697053313,0.22885022181124642,0.6269229558017664,1.789794060481224,0.05188375759346027,0.3470907191958981,0.7420360835408173
HDC,2017-06-30,0.07491565866821234,0.142718563543008,0.02390012809175485,-7.236350099432593,0.07761339970614878,0.050573294387643006,0.41135595463403407,0.630346947019565
HDG,2017-06-30,1.267353850311229,0.08504133235694064,0.06326587729570966,0.2658300616282987,0.313499143159383,0.07693544247764673,0.23143613491606446,0.42061096488726185
HGM,2017-06-30,0.011385704760243838,-0.04917841781606481,0.06814255379306468,1.995330821342389,4.017678040632673,0.11379945347113438,0.8545756769284177,0.0
HHS,2017-06-30,0.24338691025618142,0.045762074254740465,0.0012324401503986573,-0.05437484162845319,1.3235116260103859,0.12927043847920452,0.9668361365312709,0.0
HNG,2017-06-30,1.2203262711378018,0.541697787606604,0.3150644531259728,0.32082991908678005,1.9758573868391114,0.06693909587837334,0.306134737592278,0.7612324807041505
HPG,2017-06-30,0.030905101869117626,0.18021597869060416,0.05498997771111858,0.30911260673768787,1.3288583918124268,0.2711130623572577,0.5783663330071545,0.592427830444251
HSG,2017-06-30,0.1509780078556011,0.06460137059356784,0.02600211618688157,0.20001860360166424,0.9261104822548175,0.41660959546811954,0.28554740044161264,0.8697594367258515
HT1,2017-06-30,0.1251501676004967,0.10405021456936223,0.08920889755984392,4.155286130606346,58.74232170351277,0.18572758331451236,0.4573088309403756,0.7723461731400578
HUT,2017-06-30,-0.3961166498745243,0.2485360303146416,0.24014600898253677,0.2669124526840236,-8.253867893576345,0.04265608184839455,0.2497226057075428,0.6907231046138288
IJC,2017-06-30,0.7546354440705426,0.4043610298351733,0.04739447280997525,1.4461529593475106,0.11327288691617249,0.042718191533304625,0.20280054708179723,0.2826295758594759
IMP,2017-06-30,0.23894433930465922,0.14811002515212812,0.03283908531527554,0.04636132877189023,0.5284261909100916,0.177940348193719,0.8472179038589414,0.08158184683927688
KBC,2017-06-30,-0.08082266707922803,0.8307608236692952,0.13128952184145926,-0.19031114799825194,0.03918058234404938,0.0294132924491695,0.6198617951713202,0.3483270761746355
KDC,2017-06-30,0.5365703088078576,0.20606198892999783,0.04059669548358105,0.9102689349469198,1.8066971643295284,0.18824187929216402,0.6973386897493045,0.6820965039417355
KDH,2017-06-30,0.6619822163604077,0.16486676484427512,-0.00011087595993061735,0.01769464185494199,0.2737630965891404,0.17835658856531517,0.6242805499919744,0.4666559023567059
LGC,2017-06-30,0.24410155177642992,0.605097726520089,0.6155666645371147,0.1504854568346984,0.4270148976339457,0.026659327995963603,0.34418022808101406,0.8855183113129348
MSN,2017-06-30,0.10304456493414295,0.12977799734050488,0.07482825054663436,0.9155943535643966,3.207341617168385,0.14690574197332854,0.36609595787567,0.8200258675213234
MSR,2017-06-30,0.1614652023961093,0.2195276747773269,0.2511203522823364,0.7003528523159286,1.429757569317787,0.05243752922693559,0.4428726950057402,0.7636806751830296
MWG,2017-06-30,0.004721289991604038,0.04494617306219494,0.01053167149275639,0.30550075572108476,3.86501868704252,1.0722988696850668,0.3193905250728536,0.3989380061796686
NKG,2017-06-30,0.2539015575733283,0.08578055736298827,0.025823414419732158,0.26407854419747234,1.0503984661658012,0.40870765538865544,0.2480251589045428,0.893042297393315
NLG,2017-06-30,1.3257773520082066,0.4688249022371426,0.006328116145813598,2.191217737209934,0.38150766498021416,0.13281184659382703,0.464242549333883,0.12342859871034362
NT2,2017-06-30,0.004975987304878096,0.12760448533848798,0.11015927390881118,144.64570528905617,2.180168795497808,0.17618919932370802,0.48395626991655366,0.7845941073983631
NTP,2017-06-30,-0.004054185294839357,0.13986501256685582,0.06265765673913481,1.5834774703096353,0.6105921778005337,0.2730171110630234,0.5145168239927759,0.7578321697834323
PAN,2017-06-30,0.5693678982978879,0.06063887938725892,0.025896573665212832,0.4951326164136818,0.7208037128407231,0.20909630798962983,0.7123282014948684,0.7472835664113453
PDN,2017-06-30,0.14592343910276434,0.23233163982244526,0.0,0.0,-3.8450638319577037,0.17490050926650347,0.5071768114022478,0.680487045832896
PDR,2017-06-30,0.6286457562463056,0.2618300160583746,0.0019102820765339549,0.20392511254399173,0.0636562638855622,0.040792516755185484,0.2639463865493398,0.33938182475496786
PET,2017-06-30,0.004156327488373142,0.033396333304699134,0.010211545228736326,7.151046878179398,1.5058066091687672,0.4158320602180671,0.3037801110163605,0.6164137902291157
PGS,2017-06-30,-0.30533096912760355,0.033777186515716345,0.023486932117143696,2.1121829162768115,21.188776091412535,0.5838103659137868,0.4640813331453035,0.28477214544209317
PHR,2017-06-30,-0.4272361739026123,0.31834975669082727,0.06012700324195188,0.16975276662331737,-0.4080791194375503,0.0718237675923024,0.5383538169290251,0.1527607497849837
PNJ,2017-06-30,-0.2865689168598462,0.07575436395730678,0.004443040609954814,0.7548353525688947,0.9363150483355908,0.6606214105783559,0.48734590720004006,0.7204807296013761
PPC,2017-06-30,0.11074249187371395,0.3100263580064558,0.007508124739849131,-0.14488916137514293,0.6715497980136504,0.19970458813911784,0.6167053758731715,0.6940535984479956
PTB,2017-06-30,0.09880070817219487,0.11022941431255216,0.039322182740122426,0.31239025852249735,1.3284639319348266,0.5067754683660166,0.4347042643346851,0.7037746236510822
PVD,2017-06-30,0.597736869030742,-0.0033403886143215707,0.20725979790890056,-39.75363441058081,3.789981296262468,0.044440390843271727,0.5931228637580168,0.5595617276255406
PVS,2017-06-30,0.23061981396956585,0.10243912955003831,0.04659833562841496,-32.34287363049708,-2.661520091059835,0.17636370290945888,0.48480849274123133,0.10307531359640104
PVT,2017-06-30,-0.17669841486514704,0.08075637846799195,0.08882293507221847,0.4079290703580603,-1.954353065992479,0.15909943123749462,0.4750705053404315,0.6126088219746729
QCG,2017-06-30,0.6206347789944073,0.568445489733879,0.015671419902921997,0.05769814184028722,0.1803416246961578,0.05162842461287188,0.4340992845118674,0.07095329892043901
REE,2017-06-30,0.08099841021627703,0.3258318869980973,0.04212463249997349,0.28620470811394866,2.6679122661643584,0.10207340245724873,0.6610798041943903,0.3336066378822875
SAM,2017-06-30,0.04880601302887686,0.07743751950720987,0.0,0.0,0.43984191102024967,0.1332727768989981,0.6221278233426775,0.8079710563784868
SAS,2017-06-30,-0.03235647067627464,0.13536014568126628,0.02360193586822486,1.4471764888982552,-27.610131016255643,0.2975517632058456,0.736561139602297,0.1564543192770816
SBT,2017-06-30,0.07544801139780968,0.07515184550175996,0.04334968681354936,1.390607641169929,0.3478950148559142,0.16997954162964682,0.3951053024332026,0.9283207487291572
SCR,2017-06-30,-0.042364583598616105,0.27672520537326084,0.0,0.0,0.08837783973218559,0.03657957885235048,0.37555482677806723,0.34619263314972515
SHP,2017-06-30,0.6396280370667055,0.42749421280096206,0.59516026241119,37.174579551094965,-4.519148755727997,0.05739991185397205,0.4161003044055534,0.8743409103763679
SJS,2017-06-30,0.9280952180862811,0.3721357904758471,0.0,0.0,0.015849044970582007,0.0050236101835396734,0.3144018583271523,0.271739185875281
STG,2017-06-30,-0.7854290521123417,0.0738647254169198,0.08267404869957104,1.0246405131469096,-10.82094529017994,0.1695391780969418,0.648930307972847,0.5023617005793699
SWC,2017-06-30,-2.294613470201665,0.2337474810783436,0.08179360923193721,0.22516112042912748,-2.6393230355406416,0.0474851024163685,0.861178408427525,0.31855602488880563
TBD,2017-06-30,0.03703878264766731,0.053960479241571976,0.0,0.0,0.5797329763217077,0.38014730037306954,0.18907045062858202,0.7491103050723387
TCM,2017-06-30,0.06569540388291008,0.115141051102582,0.035250529361765356,1.6237346287759151,1.0560305332588822,0.2691115538252655,0.3115036924540403,0.6721174782328044
TLG,2017-06-30,0.287954028966461,0.17926381163700894,0.020810753915265337,0.7930232424886734,1.767760084568876,0.4710891732683144,0.6470910098869433,0.31837542503746147
TMP,2017-06-30,0.5782293453552524,0.6056536795125177,0.3512235934594063,12.07674201316855,2.0048189988391725,0.18478224728340986,0.7624888722277287,0.6299756248461896
